code_com,type_nom,nom,inscrits
76566,0,Sainte-Austreberthe,510
76567,0,Sainte-Beuve-en-Rivière,144
76568,0,Saint-Clair-sur-les-Monts,548
76569,0,Sainte-Colombe,186
76570,0,Saint-Crespin,166
76571,0,Sainte-Croix-sur-Buchy,562
76572,0,Saint-Denis-d'Aclon,115
76573,0,Saint-Denis-le-Thiboult,398
76574,0,Saint-Denis-sur-Scie,477
76575,0,Saint-Étienne-du-Rouvray,16911
76576,0,Saint-Eustache-la-Forêt,834
76577,0,Sainte-Foy,482
76578,0,Sainte-Geneviève,205
76580,0,Saint-Georges-sur-Fontaine,758
76581,0,Saint-Germain-des-Essourts,324
76582,0,Saint-Germain-d'Étables,226
76583,0,Saint-Germain-sous-Cailly,230
76584,0,Saint-Germain-sur-Eaulne,189
76585,0,Saint-Gilles-de-Crétot,314
76586,0,Saint-Gilles-de-la-Neuville,517
76587,0,Sainte-Hélène-Bondeville,575
76588,0,Saint-Hellier,368
76589,0,Saint-Honoré,160
76590,0,Saint-Jacques-d'Aliermont,283
76591,0,Saint-Jacques-sur-Darnétal,2282
76592,0,Saint-Jean-de-Folleville,662
76593,0,Saint-Jean-de-la-Neuville,487
76594,0,Saint-Jean-du-Cardonnay,1121
76595,0,Saint-Jouin-Bruneval,1550
76596,0,Saint-Laurent-de-Brèvedent,1128
76597,0,Saint-Laurent-en-Caux,527
76598,0,Saint-Léger-aux-Bois,376
76599,0,Saint-Léger-du-Bourg-Denis,2716
76600,0,Saint-Léonard,1304
76601,0,Saint-Lucien,185
76602,0,Saint-Maclou-de-Folleville,479
76603,0,Saint-Maclou-la-Brière,362
76604,0,Saint-Mards,166
76605,0,Sainte-Marguerite-sur-Mer,411
76606,0,Morienne,146
76608,0,Sainte-Marguerite-sur-Duclair,1564
76609,0,Sainte-Marie-au-Bosc,276
76610,0,Sainte-Marie-des-Champs,1280
76611,0,Saint-Martin-aux-Arbres,252
76612,0,Saint-Martin-au-Bosc,187
76613,0,Saint-Martin-aux-Buneaux,587
76614,0,Saint-Martin-de-Boscherville,1279
76615,0,Saint-Martin-du-Bec,511
76616,0,Saint-Martin-du-Manoir,1270
76617,0,Saint-Martin-du-Vivier,1535
76618,0,Petit-Caux,7616
76619,0,Saint-Martin-le-Gaillard,223
76620,0,Saint-Martin-l'Hortier,237
76621,0,Saint-Martin-Osmonville,913
76622,0,Saint-Maurice-d'Ételan,262
76623,0,Saint-Michel-d'Halescourt,108
76624,0,Saint-Nicolas-d'Aliermont,2826
76626,0,Saint-Nicolas-de-la-Haie,344
76627,0,Saint-Nicolas-de-la-Taille,1178
76628,0,Saint-Ouen-du-Breuil,662
76629,0,Saint-Ouen-le-Mauger,204
76630,0,Saint-Ouen-sous-Bailly,191
76631,0,Saint-Paër,1033
76632,0,Saint-Pierre-Bénouville,251
76634,0,Saint-Pierre-de-Manneville,650
76635,0,Saint-Pierre-des-Jonquières,70
76636,0,Saint-Pierre-de-Varengeville,1892
76637,0,Saint-Pierre-en-Port,760
76638,0,Saint-Pierre-en-Val,919
76640,0,Saint-Pierre-lès-Elbeuf,6454
76641,0,Saint-Pierre-le-Vieux,149
76642,0,Saint-Pierre-le-Viger,185
76644,0,Saint-Rémy-Boscrocourt,618
76645,0,Saint-Riquier-en-Rivière,105
76646,0,Saint-Riquier-ès-Plains,451
76647,0,Saint-Romain-de-Colbosc,3384
76648,0,Saint-Saëns,1655
76649,0,Saint-Saire,444
76650,0,Saint-Sauveur-d'Émalleville,989
76651,0,Saint-Sylvain,143
76652,0,Saint-Vaast-d'Équiqueville,555
76653,0,Saint-Vaast-Dieppedalle,273
76654,0,Saint-Vaast-du-Val,361
76655,0,Saint-Valery-en-Caux,3015
76656,0,Saint-Victor-l'Abbaye,476
76657,0,Saint-Vigor-d'Ymonville,914
76658,0,Saint-Vincent-Cramesnil,559
76660,0,Sandouville,642
76662,0,Sassetot-le-Malgardé,77
76663,0,Sassetot-le-Mauconduit,842
76664,0,Sasseville,185
76665,0,Sauchay,345
76666,0,Saumont-la-Poterie,331
76667,0,Sauqueville,280
76668,0,Saussay,292
76669,0,Sausseuzemare-en-Caux,313
76670,0,Senneville-sur-Fécamp,724
76671,0,Sept-Meules,138
76672,0,Serqueux,758
76673,0,Servaville-Salmonville,883
76675,0,Sierville,803
76676,0,Sigy-en-Bray,391
76677,0,Smermesnil,288
76678,0,Sommery,599
76679,0,Sommesnil,86
76680,0,Sorquainville,139
76681,0,Sotteville-lès-Rouen,20000
76682,0,Sotteville-sous-le-Val,559
76683,0,Sotteville-sur-Mer,348
76684,0,Tancarville,918
76685,0,Thérouldeville,500
76686,0,Theuville-aux-Maillots,392
76688,0,Thiergeville,302
76689,0,Thiétreville,313
76690,0,Thil-Manneville,480
76691,2,Thil-Riberpré,188
76692,0,Thiouville,232
76693,2,Tilleul,546
76694,0,Tocqueville-en-Caux,107
76695,0,Tocqueville-les-Murs,208
76697,0,Torcy-le-Grand,614
76698,0,Torcy-le-Petit,385
76699,2,Torp-Mesnil,331
76700,0,Tôtes,1120
76702,0,Touffreville-la-Corbeline,613
76703,0,Touffreville-sur-Eu,178
76705,0,Tourville-la-Rivière,1794
76706,0,Tourville-les-Ifs,479
76707,0,Tourville-sur-Arques,1014
76708,0,Toussaint,576
76709,2,Trait,3739
76710,0,Trémauville,97
76711,2,Tréport,3556
76712,3,Trinité-du-Mont,650
76714,4,Trois-Pierres,622
76715,0,Trouville,469
76716,0,Turretot,1248
76717,0,Val-de-la-Haye,557
76718,0,Valliquerville,1141
76719,0,Valmont,685
76720,0,Varengeville-sur-Mer,991
76721,0,Varneville-Bretteville,238
76723,0,Vassonville,300
76724,0,Vatierville,113
76725,0,Vattetot-sous-Beaumont,422
76726,0,Vattetot-sur-Mer,259
76727,0,Vatteville-la-Rue,943
76728,3,Vaupalière,890
76730,0,Veauville-lès-Quelles,115
76731,0,Vénestanville,175
76732,0,Butot-Vénesville,201
76733,0,Ventes-Saint-Rémy,181
76734,0,Vergetot,349
76735,0,Veules-les-Roses,614
76736,0,Veulettes-sur-Mer,300
76737,0,Vibeuf,497
76738,0,Vieux-Manoir,563
76739,0,Vieux-Rouen-sur-Bresle,463
76740,3,Vieux-Rue,461
76741,0,Villainville,251
76743,0,Villers-Écalles,1350
76744,0,Villers-sous-Foucarmont,159
76745,0,Villy-sur-Yères,157
76746,0,Vinnemerville,161
76747,0,Virville,262
76748,0,Vittefleur,510
76749,0,Wanchy-Capval,267
76750,1,Yainville,843
76751,1,Yébleron,945
76752,1,Yerville,2035
76753,1,Ymare,986
76754,1,Yport,634
76755,1,Ypreville-Biville,384
76756,1,Yquebeuf,184
76757,1,Yvecrique,511
76758,1,Yvetot,8812
76759,1,Yville-sur-Seine,342
77001,1,Achères-la-Forêt,959
77002,1,Amillis,567
77003,1,Amponville,299
77004,1,Andrezel,211
77005,1,Annet-sur-Marne,2203
77006,1,Arbonne-la-Forêt,715
77007,1,Argentières,280
77008,1,Armentières-en-Brie,795
77009,1,Arville,110
77010,1,Aubepierre-Ozouer-le-Repos,679
77011,1,Aufferville,405
77012,1,Augers-en-Brie,223
77013,1,Aulnoy,301
77014,1,Avon,8609
77015,0,Baby,71
77016,0,Bagneaux-sur-Loing,1001
77018,0,Bailly-Romainvilliers,4420
77019,0,Balloy,262
77020,0,Bannost-Villegagnon,440
77021,0,Barbey,139
77022,0,Barbizon,1244
77023,0,Barcy,246
77024,0,Bassevelle,254
77025,0,Bazoches-lès-Bray,671
77026,0,Beauchery-Saint-Martin,295
77027,0,Beaumont-du-Gâtinais,755
77029,0,Beauvoir,138
77030,0,Bellot,592
77031,0,Bernay-Vilbert,675
77032,0,Beton-Bazoches,550
77033,0,Bezalles,167
77034,0,Blandy,591
77035,0,Blennes,421
77036,0,Boisdon,80
77037,0,Bois-le-Roi,5006
77038,0,Boissettes,321
77039,0,Boissise-la-Bertrand,773
77040,0,Boissise-le-Roi,2731
77041,0,Boissy-aux-Cailles,240
77042,0,Boissy-le-Châtel,2528
77043,0,Boitron,244
77044,0,Bombon,672
77045,0,Bougligny,544
77046,0,Boulancourt,273
77047,0,Bouleurs,1155
77048,0,Bourron-Marlotte,2325
77049,0,Boutigny,727
77050,0,Bransles,427
77051,0,Bray-sur-Seine,1468
77052,0,Bréau,271
77053,0,Brie-Comte-Robert,11060
77054,3,Brosse-Montceaux,577
77055,0,Brou-sur-Chantereine,2740
77056,0,Burcy,133
77057,0,Bussières,317
77058,0,Bussy-Saint-Georges,16232
77059,0,Bussy-Saint-Martin,545
77060,0,Buthiers,537
77061,0,Cannes-Écluse,1629
77062,0,Carnetin,330
77063,3,Celle-sur-Morin,906
77065,0,Cély,914
77066,0,Cerneux,201
77067,0,Cesson,7620
77068,0,Cessoy-en-Montois,175
77069,0,Chailly-en-Bière,1498
77070,0,Chailly-en-Brie,987
77071,0,Chaintreaux,730
77072,0,Chalautre-la-Grande,463
77073,0,Chalautre-la-Petite,421
77075,0,Chalifert,1067
77076,0,Chalmaison,556
77077,0,Chambry,734
77078,0,Chamigny,880
77079,0,Champagne-sur-Seine,3760
77080,0,Champcenest,154
77081,0,Champdeuil,435
77082,0,Champeaux,579
77083,0,Champs-sur-Marne,14488
77084,0,Changis-sur-Marne,995
77085,0,Chanteloup-en-Brie,2484
77086,3,Chapelle-Gauthier,984
77087,3,Chapelle-Iger,132
77088,3,Chapelle-la-Reine,1629
77089,3,Chapelle-Rablais,654
77090,3,Chapelle-Saint-Sulpice,158
77091,4,Chapelles-Bourbon,366
77093,3,Chapelle-Moutils,255
77094,0,Charmentray,187
77095,0,Charny,986
77096,0,Chartrettes,2048
77097,0,Chartronges,235
77098,0,Châteaubleau,285
77099,0,Château-Landon,2143
77100,2,Châtelet-en-Brie,3362
77101,0,Châtenay-sur-Seine,742
77102,0,Châtenoy,117
77103,0,Châtillon-la-Borde,181
77104,0,Châtres,515
77106,0,Chauffry,738
77107,0,Chaumes-en-Brie,2198
77108,0,Chelles,33184
77109,0,Chenoise-Cucharmoy,1087
77110,0,Chenou,239
77111,0,Chessy,4003
77112,0,Chevrainvilliers,196
77113,0,Chevru,737
77114,0,Chevry-Cossigny,2887
77115,0,Chevry-en-Sereine,385
77116,0,Choisy-en-Brie,948
77117,0,Citry,582
77118,0,Claye-Souilly,8133
77119,0,Clos-Fontaine,165
77120,0,Cocherel,423
77121,0,Collégien,2353
77122,0,Combs-la-Ville,14467
77123,0,Compans,502
77124,0,Conches-sur-Gondoire,1235
77125,0,Condé-Sainte-Libiaire,1078
77126,0,Congis-sur-Thérouanne,1223
77127,0,Coubert,1036
77128,0,Couilly-Pont-aux-Dames,1439
77129,0,Coulombs-en-Valois,401
77130,0,Coulommes,346
77131,0,Coulommiers,9255
77132,0,Coupvray,2294
77133,0,Courcelles-en-Bassée,162
77134,0,Courchamp,105
77135,0,Courpalay,1065
77136,0,Courquetaine,175
77137,0,Courtacon,166
77138,0,Courtomer,419
77139,0,Courtry,4644
77140,0,Coutençon,185
77141,0,Coutevroult,735
77142,0,Crécy-la-Chapelle,3398
77143,0,Crégy-lès-Meaux,3420
77144,0,Crèvecœur-en-Brie,309
77145,0,Crisenoy,486
77146,0,Croissy-Beaubourg,1636
77147,3,Croix-en-Brie,530
77148,0,Crouy-sur-Ourcq,1260
77150,0,Cuisy,317
77151,0,Dagny,222
77152,0,Dammarie-les-Lys,12090
77153,0,Dammartin-en-Goële,6438
77154,0,Dammartin-sur-Tigeaux,739
77155,0,Dampmart,2352
77156,0,Darvault,613
77157,0,Dhuisy,234
77158,0,Diant,174
77159,0,Donnemarie-Dontilly,1959
77161,0,Dormelles,612
77162,0,Doue,747
77163,0,Douy-la-Ramée,221
77164,1,Échouboulains,398
77165,4,Écrennes,472
77167,1,Égligny,212
77168,1,Égreville,1621
77169,1,Émerainville,4777
77171,1,Esbly,4230
77172,1,Esmans,678
77173,1,Étrépilly,593
77174,1,Everly,465
77175,1,Évry-Grégy-sur-Yerre,2205
77176,0,Faremoutiers,2021
77177,0,Favières,837
77178,0,Faÿ-lès-Nemours,371
77179,0,Féricy,523
77180,0,Férolles-Attilly,906
77181,0,Ferrières-en-Brie,2145
77182,3,Ferté-Gaucher,2431
77183,3,Ferté-sous-Jouarre,5837
77184,0,Flagy,513
77185,0,Fleury-en-Bière,503
77186,0,Fontainebleau,9625
77187,0,Fontaine-Fourches,424
77188,0,Fontaine-le-Port,776
77190,0,Fontains,208
77191,0,Fontenailles,853
77192,0,Fontenay-Trésigny,3807
77193,0,Forfry,160
77194,0,Forges,259
77195,0,Fouju,463
77196,0,Fresnes-sur-Marne,567
77197,0,Frétoy,113
77198,0,Fromont,163
77199,0,Fublaines,928
77200,0,Garentreville,90
77201,0,Gastins,520
77202,3,Genevraye,591
77203,0,Germigny-l'Évêque,1053
77204,0,Germigny-sous-Coulombs,159
77205,0,Gesvres-le-Chapitre,119
77206,0,Giremoutiers,126
77207,0,Gironville,116
77208,0,Gouaix,1045
77209,0,Gouvernes,926
77210,3,Grande-Paroisse,1952
77211,0,Grandpuits-Bailly-Carrois,642
77212,0,Gravon,148
77214,0,Gressy,683
77215,0,Gretz-Armainvilliers,5078
77216,0,Grez-sur-Loing,983
77217,0,Grisy-Suisnes,1945
77218,0,Grisy-sur-Seine,92
77219,0,Guérard,1740
77220,0,Guercheville,211
77221,0,Guermantes,881
77222,0,Guignes,2631
77223,0,Gurcy-le-Châtel,418
77224,1,Hautefeuille,133
77225,3,Haute-Maison,224
77226,1,Héricy,2058
77227,1,Hermé,457
77228,1,Hondevilliers,216
77229,3,Houssaye-en-Brie,1336
77230,1,Ichy,124
77231,1,Isles-les-Meldeuses,526
77232,1,Isles-lès-Villenoy,722
77233,1,Iverny,368
77234,0,Jablines,520
77235,0,Jaignes,248
77236,0,Jaulnes,279
77237,0,Jossigny,467
77238,0,Jouarre,2792
77239,0,Jouy-le-Châtel,978
77240,0,Jouy-sur-Morin,1528
77241,0,Juilly,1425
77242,0,Jutigny,327
77243,0,Lagny-sur-Marne,13356
77244,0,Larchant,644
77245,0,Laval-en-Brie,353
77246,0,Léchelle,418
77247,0,Lescherolles,371
77248,0,Lesches,547
77249,0,Lésigny,5584
77250,0,Leudon-en-Brie,114
77251,0,Lieusaint,7189
77252,0,Limoges-Fourches,397
77253,0,Lissy,227
77254,0,Liverdy-en-Brie,1028
77255,0,Livry-sur-Seine,1691
77256,0,Lizines,119
77257,0,Lizy-sur-Ourcq,1898
77258,0,Lognes,8691
77259,0,Longperrier,1545
77260,0,Longueville,1072
77261,0,Lorrez-le-Bocage-Préaux,934
77262,0,Louan-Villegruis-Fontaine,367
77263,0,Luisetaines,187
77264,0,Lumigny-Nesles-Ormeaux,1069
77265,0,Luzancy,788
77266,0,Machault,544
77267,3,Madeleine-sur-Loing,270
77268,0,Magny-le-Hongre,5312
77269,0,Maincy,1326
77270,0,Maisoncelles-en-Brie,716
77271,0,Maisoncelles-en-Gâtinais,102
77272,0,Maison-Rouge,633
77273,0,Marchémoret,407
77274,0,Marcilly,291
77275,4,Marêts,117
77276,0,Mareuil-lès-Meaux,1777
77277,0,Marles-en-Brie,1297
77278,0,Marolles-en-Brie,326
77279,0,Marolles-sur-Seine,1207
77280,0,Mary-sur-Marne,822
77281,0,Mauperthuis,385
77282,0,Mauregard,241
77283,0,May-en-Multien,559
77284,0,Meaux,28786
77285,2,Mée-sur-Seine,10504
77286,0,Meigneux,187
77287,0,Meilleray,375
77288,0,Melun,19806
77289,0,Melz-sur-Seine,268
77290,0,Méry-sur-Marne,465
77291,2,Mesnil-Amelot,560
77292,0,Messy,706
77293,0,Misy-sur-Yonne,733
77294,0,Mitry-Mory,11721
77295,0,Moisenay,1041
77296,0,Moissy-Cramayel,10078
77297,0,Mondreville,284
77298,0,Mons-en-Montois,362
77300,0,Montceaux-lès-Meaux,423
77301,0,Montceaux-lès-Provins,248
77302,0,Montcourt-Fromonville,1432
77303,0,Montdauphin,191
77304,0,Montenils,38
77305,0,Montereau-Fault-Yonne,9893
77306,0,Montereau-sur-le-Jard,444
77307,0,Montévrain,7640
77308,0,Montgé-en-Goële,492
77309,0,Monthyon,1159
77310,0,Montigny-le-Guesdier,221
77311,0,Montigny-Lencoup,981
77312,0,Montigny-sur-Loing,2227
77313,0,Montmachoux,180
77314,0,Montolivet,196
77315,0,Montry,2590
77316,0,Moret-Loing-et-Orvanne,9629
77317,0,Mormant,3204
77318,0,Mortcerf,1011
77319,0,Mortery,105
77320,0,Mouroux,4034
77321,0,Mousseaux-lès-Bray,529
77322,0,Moussy-le-Neuf,2261
77323,0,Moussy-le-Vieux,869
77325,0,Mouy-sur-Seine,287
77326,0,Nandy,4336
77327,0,Nangis,5190
77328,0,Nanteau-sur-Essonne,365
77329,0,Nanteau-sur-Lunain,406
77330,0,Nanteuil-lès-Meaux,4351
77331,0,Nanteuil-sur-Marne,309
77332,0,Nantouillet,170
77333,0,Nemours,6971
77335,0,Chauconin-Neufmontiers,1661
77336,0,Neufmoutiers-en-Brie,783
77337,0,Noisiel,8862
77338,0,Noisy-Rudignon,407
77339,0,Noisy-sur-École,1558
77340,0,Nonville,477
77341,0,Noyen-sur-Seine,273
77342,1,Obsonville,84
77343,1,Ocquerre,282
77344,1,Oissery,1577
77345,1,Orly-sur-Morin,484
77347,4,Ormes-sur-Voulzie,622
77348,1,Ormesson,193
77349,1,Othis,4711
77350,1,Ozoir-la-Ferrière,14137
77352,1,Ozouer-le-Voulgis,1372
77353,0,Paley,362
77354,0,Pamfou,696
77355,0,Paroy,136
77356,0,Passy-sur-Seine,56
77357,0,Pécy,620
77358,0,Penchard,773
77359,0,Perthes,1561
77360,0,Pézarches,306
77361,0,Pierre-Levée,327
77363,2,Pin,1037
77364,2,Plessis-aux-Bois,172
77365,2,Plessis-Feu-Aussoux,415
77366,2,Plessis-l'Évêque,200
77367,2,Plessis-Placy,192
77368,0,Poigny,366
77369,0,Poincy,539
77370,0,Poligny,603
77371,0,Pommeuse,2087
77372,0,Pomponne,2462
77373,0,Pontault-Combault,22111
77374,0,Pontcarré,1486
77376,0,Précy-sur-Marne,514
77377,0,Presles-en-Brie,1597
77378,0,Pringy,2275
77379,0,Provins,6772
77380,0,Puisieux,243
77381,0,Quiers,490
77382,0,Quincy-Voisins,4023
77383,0,Rampillon,562
77384,0,Réau,781
77385,0,Rebais,1468
77386,0,Recloses,591
77387,0,Remauville,337
77388,0,Reuil-en-Brie,556
77389,3,Rochette,2235
77390,0,Roissy-en-Brie,13564
77391,0,Rouilly,346
77392,0,Rouvres,625
77393,0,Rozay-en-Brie,1875
77394,0,Rubelles,1694
77395,0,Rumont,88
77396,0,Rupéreux,85
77397,0,Saâcy-sur-Marne,1284
77398,0,Sablonnières,506
77400,0,Saint-Augustin,1396
77401,0,Sainte-Aulde,516
77402,0,Saint-Barthélemy,261
77403,0,Saint-Brice,558
77404,0,Sainte-Colombe,1276
77405,0,Saint-Cyr-sur-Morin,1439
77406,0,Saint-Denis-lès-Rebais,737
77407,0,Saint-Fargeau-Ponthierry,9365
77408,0,Saint-Fiacre,308
77409,0,Saint-Germain-Laval,2085
77410,0,Saint-Germain-Laxis,538
77411,0,Saint-Germain-sous-Doue,409
77412,0,Saint-Germain-sur-École,292
77413,0,Saint-Germain-sur-Morin,2730
77414,0,Saint-Hilliers,376
77415,0,Saint-Jean-les-Deux-Jumeaux,897
77416,0,Saint-Just-en-Brie,199
77417,0,Saint-Léger,160
77418,0,Saint-Loup-de-Naud,620
77419,0,Saint-Mammès,2367
77420,0,Saint-Mard,2768
77421,0,Saint-Mars-Vieux-Maisons,230
77423,0,Saint-Martin-des-Champs,533
77424,0,Saint-Martin-du-Boschet,209
77425,0,Saint-Martin-en-Bière,634
77426,0,Saint-Méry,263
77427,0,Saint-Mesmes,430
77428,0,Saint-Ouen-en-Brie,697
77429,0,Saint-Ouen-sur-Morin,443
77430,0,Saint-Pathus,4452
77431,0,Saint-Pierre-lès-Nemours,4083
77432,0,Saint-Rémy-de-la-Vanne,757
77433,0,Beautheil-Saints,1647
77434,0,Saint-Sauveur-lès-Bray,293
77435,0,Saint-Sauveur-sur-École,895
77436,0,Saint-Siméon,668
77437,0,Saint-Soupplets,2242
77438,0,Saint-Thibault-des-Vignes,4557
77439,0,Salins,790
77440,0,Sammeron,753
77441,0,Samois-sur-Seine,1675
77442,0,Samoreau,1954
77443,0,Sancy,293
77444,0,Sancy-lès-Provins,258
77445,0,Savigny-le-Temple,17885
77446,0,Savins,430
77447,0,Seine-Port,1496
77448,0,Sept-Sorts,377
77449,0,Serris,5124
77450,0,Servon,2598
77451,0,Signy-Signets,412
77452,0,Sigy,66
77453,0,Sivry-Courtry,859
77454,0,Sognolles-en-Montois,329
77455,0,Soignolles-en-Brie,1473
77456,0,Soisy-Bouy,575
77457,0,Solers,924
77458,0,Souppes-sur-Loing,3447
77459,0,Sourdun,1002
77460,0,Tancrou,262
77461,0,Thénisy,239
77462,0,Thieux,467
77463,0,Thomery,2811
77464,0,Thorigny-sur-Marne,6597
77465,0,Thoury-Férottes,483
77466,0,Tigeaux,289
77467,3,Tombe,197
77468,0,Torcy,12695
77469,0,Touquin,927
77470,0,Tournan-en-Brie,5633
77471,0,Tousson,292
77472,3,Trétoire,338
77473,0,Treuzy-Levelay,354
77474,0,Trilbardou,397
77475,0,Trilport,3549
77476,0,Trocy-en-Multien,182
77477,1,Ury,670
77478,1,Ussy-sur-Marne,752
77479,0,Vaires-sur-Marne,8775
77480,0,Valence-en-Brie,562
77481,0,Vanvillé,145
77482,0,Varennes-sur-Seine,2224
77483,0,Varreddes,1265
77484,0,Vaucourtois,194
77485,2,Vaudoué,680
77486,0,Vaudoy-en-Brie,590
77487,0,Vaux-le-Pénil,8411
77489,0,Vaux-sur-Lunain,112
77490,0,Vendrest,499
77492,0,Verdelot,488
77493,0,Verneuil-l'Étang,2192
77494,0,Vernou-la-Celle-sur-Seine,1925
77495,0,Vert-Saint-Denis,5563
77496,0,Vieux-Champagne,152
77498,0,Vignely,229
77500,0,Villebéon,355
77501,0,Villecerf,608
77504,0,Villemaréchal,818
77505,0,Villemareuil,271
77506,0,Villemer,543
77507,0,Villenauxe-la-Petite,333
77508,0,Villeneuve-le-Comte,1321
77509,0,Villeneuve-les-Bordes,416
77510,0,Villeneuve-Saint-Denis,629
77511,0,Villeneuve-sous-Dammartin,328
77512,0,Villeneuve-sur-Bellot,874
77513,0,Villenoy,3030
77514,0,Villeparisis,14177
77515,0,Villeroy,493
77516,0,Ville-Saint-Jacques,546
77517,0,Villevaudé,1443
77518,0,Villiers-en-Bière,172
77519,0,Villiers-Saint-Georges,800
77520,0,Villiers-sous-Grez,623
77521,0,Villiers-sur-Morin,1342
77522,0,Villiers-sur-Seine,213
77523,0,Villuis,202
77524,0,Vimpelles,419
77525,0,Vinantes,233
77526,0,Vincy-Manœuvre,195
77527,0,Voinsles,418
77528,0,Voisenon,905
77529,0,Voulangis,1209
77530,0,Voulton,246
77531,0,Voulx,1267
77532,0,Vulaines-lès-Provins,49
77533,0,Vulaines-sur-Seine,2098
77534,1,Yèbles,555
78003,1,Ablis,2529
78005,1,Achères,13211
78006,1,Adainville,626
78007,1,Aigremont,864
78009,1,Allainville,224
78010,4,Alluets-le-Roi,1006
78013,1,Andelu,411
78015,1,Andrésy,9183
78020,1,Arnouville-lès-Mantes,696
78029,1,Aubergenville,6907
78030,1,Auffargis,1637
78031,1,Auffreville-Brasseuil,461
78033,1,Aulnay-sur-Mauldre,885
78034,1,Auteuil,714
78036,1,Autouillet,483
78043,0,Bailly,3108
78048,0,Bazainville,1133
78049,0,Bazemont,1330
78050,0,Bazoches-sur-Guyonne,530
78053,0,Béhoust,406
78057,0,Bennecourt,1292
78062,0,Beynes,5791
78068,0,Blaru,731
78070,0,Boinville-en-Mantois,233
78071,0,Boinville-le-Gaillard,443
78072,0,Boinvilliers,215
78073,0,Bois-d'Arcy,9583
78076,0,Boissets,226
78077,3,Boissière-École,565
78082,0,Boissy-Mauvoisin,437
78084,0,Boissy-sans-Avoir,482
78087,0,Bonnelles,1544
78089,0,Bonnières-sur-Seine,2741
78090,0,Bouafle,1388
78092,0,Bougival,6026
78096,0,Bourdonné,458
78104,0,Breuil-Bois-Robert,515
78107,0,Bréval,1455
78108,4,Bréviaires,850
78113,0,Brueil-en-Vexin,503
78117,0,Buc,4406
78118,0,Buchelay,2066
78120,0,Bullion,1416
78123,0,Carrières-sous-Poissy,9836
78124,0,Carrières-sur-Seine,9645
78125,3,Celle-les-Bordes,706
78126,3,Celle-Saint-Cloud,14216
78128,0,Cernay-la-Ville,1121
78133,0,Chambourcy,4095
78138,0,Chanteloup-les-Vignes,5734
78140,0,Chapet,931
78143,0,Châteaufort,1272
78146,0,Chatou,20537
78147,0,Chaufour-lès-Bonnières,328
78152,0,Chavenay,1458
78158,2,Chesnay-Rocquencourt,22814
78160,0,Chevreuse,4199
78162,0,Choisel,479
78163,0,Civry-la-Forêt,283
78164,0,Clairefontaine-en-Yvelines,626
78165,4,Clayes-sous-Bois,11491
78168,0,Coignières,2502
78171,0,Condé-sur-Vesgre,943
78172,0,Conflans-Sainte-Honorine,24131
78185,0,Courgent,335
78188,0,Cravent,337
78189,0,Crespières,1436
78190,0,Croissy-sur-Seine,7593
78192,0,Dammartin-en-Serve,1027
78193,0,Dampierre-en-Yvelines,827
78194,0,Dannemarie,169
78196,0,Davron,252
78202,0,Drocourt,346
78206,1,Ecquevilly,2718
78208,1,Élancourt,16516
78209,1,Émancé,674
78217,1,Épône,4296
78220,4,Essarts-le-Roi,5029
78224,5,Étang-la-Ville,3875
78227,1,Évecquemont,558
78230,3,Falaise,455
78231,0,Favrieux,127
78233,0,Feucherolles,2382
78234,0,Flacourt,130
78236,0,Flexanville,464
78237,0,Flins-Neuve-Église,118
78238,0,Flins-sur-Seine,1666
78239,0,Follainville-Dennemont,1385
78242,0,Fontenay-le-Fleury,8250
78245,0,Fontenay-Mauvoisin,405
78246,0,Fontenay-Saint-Père,801
78255,0,Freneuse,2963
78261,0,Gaillon-sur-Montcient,540
78262,0,Galluis,998
78263,0,Gambais,2110
78264,0,Gambaiseuil,63
78265,0,Garancières,1961
78267,0,Gargenville,5292
78269,0,Gazeran,990
78276,0,Gommecourt,481
78278,0,Goupillières,411
78281,0,Goussonville,499
78283,0,Grandchamp,230
78285,0,Gressey,439
78289,0,Grosrouvre,827
78290,0,Guernes,740
78291,0,Guerville,1591
78296,0,Guitrancourt,534
78297,0,Guyancourt,18323
78299,1,Hardricourt,1566
78300,1,Hargeville,312
78302,3,Hauteville,196
78305,1,Herbeville,212
78307,1,Hermeray,871
78310,0,Houdan,2333
78311,1,Houilles,22045
78314,1,Issou,2973
78317,0,Jambville,595
78320,0,Notre-Dame-de-la-Mer,567
78321,0,Jouars-Pontchartrain,4295
78322,0,Jouy-en-Josas,5007
78324,0,Jouy-Mauvoisin,357
78325,0,Jumeauville,485
78327,0,Juziers,2770
78329,0,Lainville-en-Vexin,671
78334,0,Lévis-Saint-Nom,1338
78335,0,Limay,9517
78337,0,Limetz-Villez,1575
78343,4,Loges-en-Josas,1296
78344,0,Lommoye,520
78346,0,Longnes,1098
78349,0,Longvilliers,392
78350,0,Louveciennes,5220
78354,0,Magnanville,4164
78356,0,Magny-les-Hameaux,6665
78358,0,Maisons-Laffitte,17149
78361,0,Mantes-la-Jolie,22395
78362,0,Mantes-la-Ville,11703
78364,0,Marcq,584
78366,0,Mareil-le-Guyon,310
78367,0,Mareil-Marly,2838
78368,0,Mareil-sur-Mauldre,1352
78372,0,Marly-le-Roi,12108
78380,0,Maule,4170
78381,0,Maulette,722
78382,0,Maurecourt,2944
78383,0,Maurepas,13566
78384,0,Médan,1062
78385,0,Ménerville,164
78389,0,Méré,1435
